,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,year,Player1,Player2,Won,RankDiff,PtsDiff,OddsDiff,MaxOddsDiff,WeightedRndDiff,RoundDiff
47085,3,Doha,Qatar Exxon Mobil Open,2017-01-02 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Djokovic N.,Struff J.L.,2,63,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.03,15.0,,,1.02,7.75,1.04,14.14,11780,758,,,1.02,13.0,,,1.05,17.0,1.03,12.47,2017,Struff J.L.,Djokovic N.,0,-61,-11022,11.440000000000001,15.95,0,0
47086,3,Doha,Qatar Exxon Mobil Open,2017-01-02 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Zeballos H.,Mayer F.,71,50,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,2.37,1.53,,,2.3,1.5,2.62,1.54,722,903,,,2.25,1.62,,,2.62,1.62,2.47,1.53,2017,Zeballos H.,Mayer F.,1,-21,-181,0.9400000000000002,1.0,0,0
47087,3,Doha,Qatar Exxon Mobil Open,2017-01-02 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Goffin D.,Haase R.,11,59,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.16,5.0,,,1.14,4.4,1.16,6.02,2750,795,,,1.14,5.0,,,1.17,6.02,1.15,5.32,2017,Goffin D.,Haase R.,1,48,1955,-4.17,-4.85,0,0
47088,3,Doha,Qatar Exxon Mobil Open,2017-01-02 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Stepanek R.,Baghdatis M.,107,36,6.0,4.0,5.0,3.0,,,,,,,1.0,0.0,Retired,,,,,,,,,2.2,1.61,,,2.1,1.58,2.28,1.69,558,1140,,,2.2,1.62,,,2.35,1.73,2.18,1.65,2017,Baghdatis M.,Stepanek R.,0,71,582,-0.5300000000000002,-0.6200000000000001,0,0
47089,3,Doha,Qatar Exxon Mobil Open,2017-01-02 00:00:00,ATP250,Outdoor,Hard,1st Round,3,De Greef A.,Safwat M.,134,199,6.0,7.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,2.25,1.57,,,2.2,1.52,2.46,1.61,456,278,,,2.2,1.62,,,2.49,1.62,2.35,1.56,2017,De Greef A.,Safwat M.,1,65,178,0.79,0.8700000000000001,0,0
47090,3,Doha,Qatar Exxon Mobil Open,2017-01-02 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,Pospisil V.,42,133,7.0,5.0,6.0,0.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.8,1.9,,,1.68,1.95,1.89,2.0,1035,456,,,1.8,2.0,,,1.89,2.05,1.8,1.98,2017,Pospisil V.,Verdasco F.,0,-91,-579,0.17999999999999994,0.15999999999999992,0,0
47091,3,Doha,Qatar Exxon Mobil Open,2017-01-03 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Khachanov K.,Zayid M.S.,53,1277,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.005,34.0,,,1.0,10.0,1.01,25.62,863,5,,,1.0,21.0,,,1.01,34.0,1.01,20.94,2017,Khachanov K.,Zayid M.S.,1,1224,858,-19.93,-32.99,0,0
47092,3,Doha,Qatar Exxon Mobil Open,2017-01-03 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Jaziri M.,32,58,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.36,3.0,,,1.35,2.65,1.45,2.94,1325,814,,,1.4,2.75,,,1.45,3.1,1.39,2.9,2017,Kohlschreiber P.,Jaziri M.,1,26,511,-1.51,-1.6500000000000001,0,0
47093,3,Doha,Qatar Exxon Mobil Open,2017-01-03 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Melzer G.,Mathieu P.H.,68,73,6.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,,,,,,,,,2.2,1.61,,,2.05,1.62,2.2,1.74,728,710,,,2.2,1.62,,,2.25,1.78,2.15,1.68,2017,Melzer G.,Mathieu P.H.,1,5,18,0.47,0.47,0,0
47094,3,Doha,Qatar Exxon Mobil Open,2017-01-03 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Tsonga J.W.,Kuznetsov An.,12,46,6.0,1.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,,,,,,,,,1.28,3.5,,,1.25,3.1,1.29,3.9,2550,970,,,1.3,3.4,,,1.33,3.9,1.29,3.5,2017,Kuznetsov An.,Tsonga J.W.,0,-34,-1580,2.21,2.57,0,0
47095,3,Doha,Qatar Exxon Mobil Open,2017-01-03 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Marchenko I.,20,74,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.4,2.75,,,1.4,2.6,1.44,3.0,1795,705,,,1.44,2.75,,,1.45,3.05,1.41,2.82,2017,Marchenko I.,Karlovic I.,0,-54,-1090,1.41,1.5999999999999999,0,0
47096,3,Doha,Qatar Exxon Mobil Open,2017-01-03 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Murray A.,Chardy J.,1,69,6.0,0.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.04,13.0,,,1.02,7.5,1.03,16.29,12410,725,,,1.03,13.0,,,1.05,16.29,1.04,11.77,2017,Chardy J.,Murray A.,0,-68,-11685,10.73,15.239999999999998,0,0
47097,3,Doha,Qatar Exxon Mobil Open,2017-01-03 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Berdych T.,Giannessi A.,10,128,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.08,8.0,,,1.07,6.0,1.08,9.69,3060,475,,,1.06,9.0,,,1.1,9.69,1.07,8.1,2017,Giannessi A.,Berdych T.,0,-118,-2585,7.029999999999999,8.59,0,0
47098,3,Doha,Qatar Exxon Mobil Open,2017-01-04 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Almagro N.,Kohlschreiber P.,44,32,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.5,1.5,,,2.4,1.45,2.54,1.58,1013,1325,,,2.5,1.5,,,2.54,1.61,2.43,1.54,2017,Kohlschreiber P.,Almagro N.,0,12,312,-0.8900000000000001,-0.9299999999999999,0,0
47099,3,Doha,Qatar Exxon Mobil Open,2017-01-04 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Verdasco F.,Goffin D.,42,11,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,3.25,1.33,,,3.0,1.3,3.56,1.34,1035,2750,,,3.0,1.36,,,3.6,1.38,3.25,1.33,2017,Goffin D.,Verdasco F.,0,31,1715,-1.92,-2.22,0,0
47100,3,Doha,Qatar Exxon Mobil Open,2017-01-04 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Stepanek R.,De Greef A.,107,134,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.22,4.0,,,1.25,3.3,1.26,4.34,558,456,,,1.25,3.75,,,1.26,4.34,1.24,3.99,2017,Stepanek R.,De Greef A.,1,27,102,-2.75,-3.08,0,0
47101,3,Doha,Qatar Exxon Mobil Open,2017-01-04 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Berdych T.,Vesely J.,10,55,7.0,6.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,,,,,,,,,1.28,3.5,,,1.25,3.3,1.34,3.56,3060,848,,,1.29,3.75,,,1.36,3.9,1.3,3.44,2017,Vesely J.,Berdych T.,0,-45,-2212,2.1399999999999997,2.54,0,0
47102,3,Doha,Qatar Exxon Mobil Open,2017-01-04 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Djokovic N.,Zeballos H.,2,71,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.02,19.0,,,1.0,10.0,1.02,22.73,11780,722,,,1.02,15.0,,,1.02,26.0,1.02,16.32,2017,Djokovic N.,Zeballos H.,1,69,11058,-15.3,-24.98,0,0
47103,3,Doha,Qatar Exxon Mobil Open,2017-01-04 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Murray A.,Melzer G.,1,68,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.005,26.0,,,1.01,8.75,1.02,22.73,12410,728,,,1.02,15.0,,,1.02,28.5,1.01,17.24,2017,Murray A.,Melzer G.,1,67,11682,-16.229999999999997,-27.48,0,0
47104,3,Doha,Qatar Exxon Mobil Open,2017-01-04 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Karlovic I.,Khachanov K.,20,53,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.57,2.25,,,1.48,2.3,1.65,2.38,1795,863,,,1.67,2.2,,,1.69,2.38,1.62,2.25,2017,Khachanov K.,Karlovic I.,0,-33,-932,0.6299999999999999,0.69,0,0
47105,3,Doha,Qatar Exxon Mobil Open,2017-01-04 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Tsonga J.W.,Brown D.,12,72,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.18,4.5,,,1.15,4.2,1.17,5.8,2550,710,,,1.2,4.5,,,1.2,5.8,1.17,4.88,2017,Brown D.,Tsonga J.W.,0,-60,-1840,3.71,4.6,0,0
47106,3,Doha,Qatar Exxon Mobil Open,2017-01-05 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,Verdasco F.,Karlovic I.,42,20,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.72,2.0,,,1.68,1.95,1.82,2.13,1035,1795,,,1.8,2.0,,,1.91,2.16,1.77,2.02,2017,Karlovic I.,Verdasco F.,0,22,760,0.25,0.2500000000000002,0,0
47107,3,Doha,Qatar Exxon Mobil Open,2017-01-05 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Stepanek R.,2,107,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.02,17.0,,,1.01,8.5,1.03,19.28,11780,558,,,,21.0,,,1.03,24.75,1.02,15.26,2017,Djokovic N.,Stepanek R.,1,105,11222,-14.24,-23.72,0,0
47108,3,Doha,Qatar Exxon Mobil Open,2017-01-05 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,Murray A.,Almagro N.,1,44,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.05,11.0,,,1.05,6.5,1.05,14.88,12410,1013,,,1.05,10.0,,,1.07,14.88,1.05,10.56,2017,Almagro N.,Murray A.,0,-43,-11397,9.51,13.81,0,0
47109,3,Doha,Qatar Exxon Mobil Open,2017-01-05 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,Berdych T.,Tsonga J.W.,10,12,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.2,1.61,,,2.2,1.52,2.25,1.74,3060,2550,,,2.25,1.62,,,2.4,1.74,2.22,1.64,2017,Berdych T.,Tsonga J.W.,1,2,510,0.5800000000000003,0.6599999999999999,0,0
47110,3,Doha,Qatar Exxon Mobil Open,2017-01-06 00:00:00,ATP250,Outdoor,Hard,Semifinals,3,Djokovic N.,Verdasco F.,2,42,4.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.08,8.0,,,1.04,6.75,1.11,8.57,11780,1035,,,1.06,9.0,,,1.11,9.65,1.09,7.57,2017,Verdasco F.,Djokovic N.,0,-40,-10745,6.48,8.540000000000001,0,0
47111,3,Doha,Qatar Exxon Mobil Open,2017-01-06 00:00:00,ATP250,Outdoor,Hard,Semifinals,3,Murray A.,Berdych T.,1,10,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.14,5.5,,,1.14,4.5,1.17,6.12,12410,3060,,,1.14,5.5,,,1.17,6.24,1.14,5.45,2017,Berdych T.,Murray A.,0,-9,-9350,4.3100000000000005,5.07,0,0
47112,3,Doha,Qatar Exxon Mobil Open,2017-01-07 00:00:00,ATP250,Outdoor,Hard,The Final,3,Djokovic N.,Murray A.,2,1,6.0,3.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,2.3,1.61,,,2.1,1.6,2.28,1.72,11780,12410,,,2.2,1.67,,,2.35,1.75,2.21,1.66,2017,Murray A.,Djokovic N.,0,1,630,-0.55,-0.6000000000000001,0,0
47113,4,Auckland,ASB Classic,2017-01-08 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Johnson S.,Robert S.,33,53,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.33,3.25,,,1.33,2.75,1.34,3.5,1320,854,,,1.36,3.25,,,1.36,3.6,1.33,3.24,2017,Johnson S.,Robert S.,1,20,466,-1.9100000000000001,-2.24,0,0
47114,4,Auckland,ASB Classic,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Haase R.,Tearney F.,58,447,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.12,6.0,,,1.09,5.25,1.17,5.75,795,90,,,1.14,5.5,,,1.17,6.0,1.14,5.5,2017,Haase R.,Tearney F.,1,389,705,-4.36,-4.83,0,0
47115,4,Auckland,ASB Classic,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Zeballos H.,54,69,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.44,2.62,,,1.38,2.6,1.43,3.05,848,725,,,1.44,2.62,,,1.47,3.05,1.41,2.82,2017,Zeballos H.,Vesely J.,0,-15,-123,1.41,1.5799999999999998,0,0
47116,4,Auckland,ASB Classic,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Jaziri M.,Schwartzman D.,56,52,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.62,1.44,,,2.4,1.42,2.63,1.54,814,867,,,2.5,1.48,,,2.66,1.54,2.56,1.49,2017,Jaziri M.,Schwartzman D.,1,-4,-53,1.07,1.12,0,0
47117,4,Auckland,ASB Classic,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Lopez F.,Venus M.,28,1035,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.05,11.0,,,1.03,7.0,1.05,13.04,1410,10,,,1.04,11.0,,,1.07,13.37,1.04,10.72,2017,Lopez F.,Venus M.,1,1007,1400,-9.68,-12.299999999999999,0,0
47118,4,Auckland,ASB Classic,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Brown D.,Mmoh M.,70,195,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,1.9,1.8,,,1.82,1.82,2.07,1.83,718,285,,,1.91,1.91,,,2.07,2.0,1.89,1.89,2017,Mmoh M.,Brown D.,0,-125,-433,-0.0,-0.06999999999999984,0,0
47119,4,Auckland,ASB Classic,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Klein B.,Bagnis F.,324,55,6.0,1.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,2.0,1.72,,,1.95,1.68,2.06,1.84,148,817,,,2.1,1.73,,,2.1,1.85,2.02,1.76,2017,Bagnis F.,Klein B.,0,269,669,-0.26,-0.25,0,0
47120,4,Auckland,ASB Classic,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Harrison R.,Garcia-Lopez G.,89,74,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.4,2.75,,,1.4,2.5,1.43,3.01,632,700,,,1.44,2.75,,,1.48,3.01,1.43,2.75,2017,Garcia-Lopez G.,Harrison R.,0,15,68,1.32,1.5299999999999998,0,0
47121,4,Auckland,ASB Classic,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Sousa J.,Ramos-Vinolas A.,44,26,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.1,1.66,,,1.95,1.65,2.23,1.72,1030,1435,,,2.1,1.67,,,2.25,1.74,2.14,1.68,2017,Ramos-Vinolas A.,Sousa J.,0,18,405,-0.4600000000000002,-0.51,0,0
47122,4,Auckland,ASB Classic,2017-01-10 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Khachanov K.,61,51,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,2.0,1.72,,,1.88,1.72,2.15,1.78,774,875,,,2.0,1.8,,,2.2,1.86,2.03,1.76,2017,Lu Y.H.,Khachanov K.,1,-10,-101,0.2699999999999998,0.3400000000000001,0,0
47123,4,Auckland,ASB Classic,2017-01-10 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Baghdatis M.,Mannarino A.,36,60,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.25,1.57,,,2.1,1.55,2.26,1.7,1140,781,,,2.38,1.57,,,2.38,1.7,2.22,1.64,2017,Baghdatis M.,Mannarino A.,1,24,359,0.5800000000000003,0.6799999999999999,0,0
47124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0,0
47125,4,Auckland,ASB Classic,2017-01-10 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Haase R.,Ferrer D.,58,21,2.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,4.33,1.2,,,3.5,1.22,4.65,1.24,795,1785,,,4.0,1.25,,,4.65,1.28,4.12,1.23,2017,Ferrer D.,Haase R.,0,37,990,-2.89,-3.37,0,0
47126,4,Auckland,ASB Classic,2017-01-11 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Sousa J.,Klein B.,44,324,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.28,3.5,,,1.25,3.1,1.27,4.18,1030,148,,,1.29,3.75,,,1.3,4.18,1.26,3.74,2017,Sousa J.,Klein B.,1,280,882,-2.4800000000000004,-2.88,0,0
47127,4,Auckland,ASB Classic,2017-01-11 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Johnson S.,Lu Y.H.,33,61,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.72,2.0,,,1.68,1.95,1.81,2.11,1320,774,,,1.73,2.1,,,1.81,2.13,1.76,2.03,2017,Lu Y.H.,Johnson S.,0,-28,-546,0.2699999999999998,0.31999999999999984,0,0
47128,4,Auckland,ASB Classic,2017-01-11 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,Jaziri M.,19,56,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,1.16,4.5,,,1.2,3.7,1.22,4.85,1850,814,,,1.18,4.5,,,1.25,4.85,1.21,4.29,2017,Jaziri M.,Isner J.,0,-37,-1036,3.08,3.5999999999999996,0,0
47129,4,Auckland,ASB Classic,2017-01-11 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Vesely J.,Statham J.,54,434,6.0,7.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.04,11.0,,,,,1.07,10.71,848,94,,,1.05,10.0,,,1.07,11.0,1.05,10.28,2017,Vesely J.,Statham J.,1,380,754,-9.229999999999999,-9.93,0,0
47130,4,Auckland,ASB Classic,2017-01-11 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Baghdatis M.,Brown D.,36,70,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,1.4,2.75,,,1.4,2.5,1.52,2.73,1140,718,,,1.44,2.62,,,1.54,2.8,1.48,2.65,2017,Brown D.,Baghdatis M.,0,-34,-422,1.17,1.2599999999999998,0,0
47131,4,Auckland,ASB Classic,2017-01-11 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Chardy J.,Lopez F.,71,28,,,,,,,,,,,,,Walkover,,,,,,,,,2.2,1.61,,,2.1,1.55,2.12,1.81,705,1410,,,2.1,1.73,,,2.3,1.81,2.13,1.7,2017,Chardy J.,Lopez F.,1,-43,-705,0.42999999999999994,0.48999999999999977,0,0
47132,4,Auckland,ASB Classic,2017-01-11 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Sock J.,Harrison R.,23,89,7.0,6.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,,,,,,,,,1.4,2.75,,,1.38,2.65,1.45,2.97,1710,632,,,1.4,2.75,,,1.45,3.38,1.4,2.86,2017,Harrison R.,Sock J.,0,-66,-1078,1.46,1.93,0,0
47133,4,Auckland,ASB Classic,2017-01-11 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,Sousa J.,Haase R.,44,58,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.53,2.37,,,1.58,2.1,1.7,2.31,1030,795,,,1.62,2.25,,,1.73,2.37,1.64,2.24,2017,Haase R.,Sousa J.,0,-14,-235,0.6000000000000003,0.6400000000000001,0,0
47134,4,Auckland,ASB Classic,2017-01-12 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,Johnson S.,Isner J.,33,19,6.0,3.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,2.25,1.57,,,2.2,1.55,2.47,1.63,1320,1850,,,2.2,1.62,,,2.5,1.65,2.3,1.61,2017,Isner J.,Johnson S.,0,14,530,-0.6899999999999997,-0.8500000000000001,0,0
47135,4,Auckland,ASB Classic,2017-01-12 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,Baghdatis M.,Vesely J.,36,54,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.66,2.1,,,1.62,2.05,1.8,2.15,1140,848,,,1.67,2.1,,,1.8,2.2,1.7,2.13,2017,Vesely J.,Baghdatis M.,0,-18,-292,0.42999999999999994,0.40000000000000013,0,0
47136,4,Auckland,ASB Classic,2017-01-12 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,Sock J.,Chardy J.,23,71,5.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.33,3.25,,,1.28,3.0,1.45,3.04,1710,705,,,1.4,3.0,,,1.46,3.25,1.37,3.04,2017,Sock J.,Chardy J.,1,48,1005,-1.67,-1.79,0,0
47137,4,Auckland,ASB Classic,2017-01-13 00:00:00,ATP250,Outdoor,Hard,Semifinals,3,Sousa J.,Baghdatis M.,44,36,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.1,1.72,,,2.05,1.62,2.2,1.77,1030,1140,,,2.1,1.67,,,2.2,1.8,2.09,1.73,2017,Baghdatis M.,Sousa J.,0,8,110,-0.3599999999999999,-0.40000000000000013,0,0
47138,4,Auckland,ASB Classic,2017-01-13 00:00:00,ATP250,Outdoor,Hard,Semifinals,3,Sock J.,Johnson S.,23,33,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.57,2.37,,,1.55,2.15,1.6,2.55,1710,1320,,,1.57,2.38,,,1.61,2.6,1.56,2.4,2017,Johnson S.,Sock J.,0,-10,-390,0.8399999999999999,0.99,0,0
47139,4,Auckland,ASB Classic,2017-01-14 00:00:00,ATP250,Outdoor,Hard,The Final,3,Sock J.,Sousa J.,23,44,6.0,3.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.4,3.0,,,1.35,2.75,1.43,3.13,1710,1030,,,1.4,2.88,,,1.44,3.13,1.4,2.93,2017,Sock J.,Sousa J.,1,21,680,-1.5300000000000002,-1.69,0,0
47140,5,Sydney,Apia International,2017-01-08 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Mahut N.,Bellucci T.,38,62,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.61,2.2,,,1.62,2.05,1.68,2.31,1122,771,,,1.67,2.2,,,1.71,2.31,1.65,2.19,2017,Mahut N.,Bellucci T.,1,24,351,-0.54,-0.6000000000000001,0,0
47141,5,Sydney,Apia International,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Barton M.,Edmund K.,198,45,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,3.5,1.28,,,3.5,1.22,3.75,1.31,282,989,,,3.75,1.29,,,4.0,1.34,3.57,1.28,2017,Edmund K.,Barton M.,0,153,707,-2.29,-2.66,0,0
47142,5,Sydney,Apia International,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Evans D.,Monteiro T.,67,83,6.0,3.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.36,3.0,,,1.38,2.6,1.5,2.77,736,660,,,1.4,3.0,,,1.5,3.0,1.43,2.78,2017,Monteiro T.,Evans D.,0,-16,-76,1.3499999999999999,1.5,0,0
47143,5,Sydney,Apia International,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Elias G.,O'Connell C.,81,238,6.0,7.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,,,,,,,,,1.57,2.25,,,1.6,2.1,1.76,2.17,675,217,,,1.57,2.38,,,1.76,2.4,1.63,2.25,2017,O'Connell C.,Elias G.,0,-157,-458,0.6200000000000001,0.6399999999999999,0,0
47144,5,Sydney,Apia International,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Lorenzi P.,Mayer F.,41,49,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,2.1,1.66,,,1.95,1.7,2.09,1.81,1090,903,,,2.1,1.73,,,2.15,1.85,2.05,1.75,2017,Mayer F.,Lorenzi P.,0,-8,-187,-0.2999999999999998,-0.2999999999999998,0,0
47145,5,Sydney,Apia International,2017-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Fognini F.,32,47,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.53,2.37,,,1.6,2.1,1.61,2.46,1325,945,,,1.62,2.25,,,1.65,2.46,1.58,2.32,2017,Kohlschreiber P.,Fognini F.,1,15,380,-0.7399999999999998,-0.81,0,0
47146,5,Sydney,Apia International,2017-01-10 00:00:00,ATP250,Outdoor,Hard,1st Round,3,De Minaur A.,Paire B.,333,46,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,2.37,1.53,,,2.3,1.48,2.6,1.55,144,960,,,2.5,1.53,,,2.6,1.63,2.43,1.54,2017,De Minaur A.,Paire B.,1,-287,-816,0.8900000000000001,0.9700000000000002,0,0
